ma	1	 	Someone chirps about something.
ma	1	 	Someone chirps about whether something happened.
ma	1	 	Someone chirps something.
ma	1	 	Someone chirps that something would happen.
ma	0	 	Someone chirps to someone that something happen.
ma	1	 	Someone chirps to someone that something happened.
ma	1	 	Someone chirps to someone that something would happen.
ma	1	 	Someone chirps.
ma	0	 	Someone chooses doing something.
ma	1	 	Someone chooses for something to happen.
ma	1	 	Someone chooses someone to do something.
ma	1	 	Someone chooses someone to have something.
ma	1	 	Someone chooses something.
ma	1	 	Someone chooses to do something.
ma	1	 	Someone chooses whether something happened.
ma	1	 	Someone chooses whether something would happen.
ma	1	 	Someone chooses whether to do something.
ma	0	 	Someone chooses which thing happened.
ma	1	 	Someone chooses which thing to do.
ma	1	 	Someone chooses.
ma	0	 	Someone chose about something.
ma	0	 	Someone chose about whether something happened.
ma	0	 	Someone chose doing something.
ma	1	 	Someone chose for something to happen.
ma	0	 	Someone chose so.
ma	0	 	Someone chose someone do something.
ma	1	 	Someone chose someone doing something.
ma	0	 	Someone chose someone that something happen.
ma	0	 	Someone chose someone that something happened.
ma	0	 	Someone chose someone that something would happen.
ma	1	 	Someone chose someone to do something.
ma	1	 	Someone chose someone to have something.
ma	0	 	Someone chose someone whether something happened.
ma	0	 	Someone chose someone whether something would happen.
ma	0	 	Someone chose someone which thing happened.
ma	0	 	Someone chose something happened.
ma	0	 	Someone chose something to someone.
ma	1	 	Someone chose something.
ma	0	 	Someone chose that something happen.
ma	0	 	Someone chose that something happened.
ma	0	 	Someone chose that something would happen.
ma	1	 	Someone chose to do something.
ma	0	 	Someone chose to have something.
ma	0	 	Someone chose to someone that something happen.
ma	0	 	Someone chose to someone that something happened.
ma	0	 	Someone chose to someone that something would happen.
ma	0	 	Someone chose to someone whether something happened.
ma	0	 	Someone chose to someone whether something would happen.
ma	1	 	Someone chose whether something happened.
ma	1	 	Someone chose whether something would happen.
ma	1	 	Someone chose whether to do something.
ma	1	 	Someone chose which thing happened.
ma	1	 	Someone chose which thing to do.
ma	1	 	Someone chose.
ma	0	 	Someone chronicled about something.
ma	1	 	Someone chronicled about whether something happened.
ma	1	 	Someone chronicled doing something.
ma	0	 	Someone chronicled for something to happen.
ma	0	 	Someone chronicled so.
ma	0	 	Someone chronicled someone do something.
ma	1	 	Someone chronicled someone doing something.
ma	0	 	Someone chronicled someone that something happen.
ma	0	 	Someone chronicled someone that something happened.
ma	0	 	Someone chronicled someone that something would happen.
ma	0	 	Someone chronicled someone to do something.
ma	0	 	Someone chronicled someone to have something.
ma	0	 	Someone chronicled someone whether something happened.
ma	0	 	Someone chronicled someone whether something would happen.
ma	0	 	Someone chronicled someone which thing happened.
ma	0	 	Someone chronicled something happened.
ma	1	 	Someone chronicled something to someone.
ma	1	 	Someone chronicled something.
ma	1	 	Someone chronicled that something happen.
ma	1	 	Someone chronicled that something happened.
ma	1	 	Someone chronicled that something would happen.
ma	0	 	Someone chronicled to do something.
ma	0	 	Someone chronicled to have something.
ma	0	 	Someone chronicled to someone that something happen.
ma	0	 	Someone chronicled to someone that something happened.
ma	1	 	Someone chronicled to someone that something would happen.
ma	1	 	Someone chronicled to someone whether something happened.
ma	1	 	Someone chronicled to someone whether something would happen.
ma	1	 	Someone chronicled whether something happened.
ma	1	 	Someone chronicled whether something would happen.
ma	0	 	Someone chronicled whether to do something.
ma	1	 	Someone chronicled which thing happened.
ma	0	 	Someone chronicled which thing to do.
ma	0	 	Someone chronicled.
ma	1	 	Someone chronicles about whether something happened.
ma	1	 	Someone chronicles doing something.
ma	1	 	Someone chronicles someone doing something.
ma	1	 	Someone chronicles something.
ma	0	 	Someone chronicles that something happen.
ma	1	 	Someone chronicles that something happened.
ma	1	 	Someone chronicles that something would happen.
ma	0	 	Someone chronicles to someone that something happen.
ma	1	 	Someone chronicles to someone whether something happened.
ma	1	 	Someone chronicles whether something happened.
ma	1	 	Someone chronicles whether something would happen.
ma	1	 	Someone chronicles whether to do something.
ma	1	 	Someone chronicles which thing happened.
ma	1	 	Someone chuckled about something.
ma	1	 	Someone chuckled about whether something happened.
ma	1	 	Someone chuckled doing something.
ma	1	 	Someone chuckled for something to happen.
ma	0	 	Someone chuckled so.
ma	0	 	Someone chuckled someone do something.
ma	0	 	Someone chuckled someone doing something.
ma	0	 	Someone chuckled someone that something happen.
ma	0	 	Someone chuckled someone that something happened.
ma	0	 	Someone chuckled someone that something would happen.
ma	0	 	Someone chuckled someone to do something.
ma	0	 	Someone chuckled someone to have something.
ma	0	 	Someone chuckled someone whether something happened.
ma	0	 	Someone chuckled someone whether something would happen.
ma	0	 	Someone chuckled someone which thing happened.
ma	0	 	Someone chuckled something happened.
ma	1	 	Someone chuckled something to someone.
ma	1	 	Someone chuckled something.
ma	0	 	Someone chuckled that something happen.
ma	1	 	Someone chuckled that something happened.
ma	1	 	Someone chuckled that something would happen.
ma	0	 	Someone chuckled to do something.
ma	0	 	Someone chuckled to have something.
ma	0	 	Someone chuckled to someone that something happen.
ma	1	 	Someone chuckled to someone that something happened.
ma	1	 	Someone chuckled to someone that something would happen.
ma	1	 	Someone chuckled to someone whether something happened.
ma	0	 	Someone chuckled to someone whether something would happen.
ma	0	 	Someone chuckled whether something happened.
ma	0	 	Someone chuckled whether something would happen.
ma	0	 	Someone chuckled whether to do something.
ma	0	 	Someone chuckled which thing happened.
ma	0	 	Someone chuckled which thing to do.
ma	1	 	Someone chuckled.
ma	1	 	Someone chuckles about something.
ma	1	 	Someone chuckles about whether something happened.
ma	0	 	Someone chuckles doing something.
ma	0	 	Someone chuckles someone do something.
ma	1	 	Someone chuckles something to someone.
ma	1	 	Someone chuckles that something would happen.
ma	1	 	Someone chuckles to someone that something happened.
ma	1	 	Someone chuckles to someone that something would happen.
ma	1	 	Someone chuckles to someone whether something happened.
ma	1	 	Someone chuckles.
ma	0	 	Someone circulated about something.
ma	0	 	Someone circulated about whether something happened.
ma	0	 	Someone circulated doing something.
ma	0	 	Someone circulated for something to happen.
ma	0	 	Someone circulated so.
ma	0	 	Someone circulated someone do something.
ma	0	 	Someone circulated someone doing something.
ma	0	 	Someone circulated someone that something happen.
ma	0	 	Someone circulated someone that something happened.
ma	0	 	Someone circulated someone that something would happen.
ma	0	 	Someone circulated someone to do something.
ma	0	 	Someone circulated someone to have something.
ma	0	 	Someone circulated someone whether something happened.
ma	0	 	Someone circulated someone whether something would happen.
ma	0	 	Someone circulated someone which thing happened.
ma	0	 	Someone circulated something happened.
ma	1	 	Someone circulated something to someone.
ma	1	 	Someone circulated something.
ma	0	 	Someone circulated that something happen.
ma	1	 	Someone circulated that something happened.
ma	1	 	Someone circulated that something would happen.
ma	0	 	Someone circulated to do something.
ma	0	 	Someone circulated to have something.
ma	0	 	Someone circulated to someone that something happen.
ma	0	 	Someone circulated to someone that something happened.
ma	0	 	Someone circulated to someone that something would happen.
ma	0	 	Someone circulated to someone whether something happened.
ma	1	 	Someone circulated to someone whether something would happen.
ma	1	 	Someone circulated whether something happened.
ma	1	 	Someone circulated whether something would happen.
ma	0	 	Someone circulated whether to do something.
ma	1	 	Someone circulated which thing happened.
ma	0	 	Someone circulated which thing to do.
ma	1	 	Someone circulated.
ma	1	 	Someone circulates something to someone.
ma	1	 	Someone circulates something.
ma	1	 	Someone circulates that something happened.
ma	1	 	Someone circulates that something would happen.
ma	0	 	Someone circulates to someone whether something happen.
ma	1	 	Someone circulates.
ma	1	 	Someone claimed about something.
ma	1	 	Someone claimed about whether something happened.
ma	1	 	Someone claimed doing something.
ma	0	 	Someone claimed for something to happen.
ma	1	 	Someone claimed so.
ma	0	 	Someone claimed someone do something.
ma	0	 	Someone claimed someone doing something.
ma	0	 	Someone claimed someone that something happen.
ma	0	 	Someone claimed someone that something happened.
ma	0	 	Someone claimed someone that something would happen.
ma	0	 	Someone claimed someone to do something.
ma	1	 	Someone claimed someone to have something.
ma	0	 	Someone claimed someone whether something happened.
ma	0	 	Someone claimed someone whether something would happen.
ma	0	 	Someone claimed someone which thing happened.
ma	1	 	Someone claimed something happened.
ma	1	 	Someone claimed something to someone.
ma	1	 	Someone claimed something.
ma	0	 	Someone claimed that something happen.
ma	1	 	Someone claimed that something happened.
ma	1	 	Someone claimed that something would happen.
ma	1	 	Someone claimed to do something.
ma	1	 	Someone claimed to have something.
ma	0	 	Someone claimed to someone that something happen.
ma	1	 	Someone claimed to someone that something happened.
ma	1	 	Someone claimed to someone that something would happen.
ma	0	 	Someone claimed to someone whether something happened.
ma	1	 	Someone claimed to someone whether something would happen.
ma	0	 	Someone claimed whether something happened.
ma	1	 	Someone claimed whether something would happen.
ma	1	 	Someone claimed whether to do something.
ma	0	 	Someone claimed which thing happened.
ma	0	 	Someone claimed which thing to do.
ma	1	 	Someone claimed.
ma	1	 	Someone claims about whether something happened.
ma	1	 	Someone claims doing something.
ma	1	 	Someone claims so.
ma	0	 	Someone claims someone to have something.
ma	1	 	Someone claims something happened.
ma	1	 	Someone claims something.
ma	1	 	Someone claims that something happen.
ma	1	 	Someone claims that something happened.
ma	1	 	Someone claims that something would happen.
ma	1	 	Someone claims to do something.
ma	1	 	Someone claims to have something.
ma	1	 	Someone claims to someone that something happen.
ma	0	 	Someone claims to someone that something happened.
ma	1	 	Someone claims to someone that something would happen.
ma	1	 	Someone claims whether something happened.
ma	1	 	Someone claims whether something would happen.
ma	1	 	Someone claims whether to do something.
ma	1	 	Someone claims which thing happened.
ma	1	 	Someone claims.
ma	1	 	Someone clarified about something.
ma	1	 	Someone clarified about whether something happened.
ma	1	 	Someone clarified doing something.
ma	0	 	Someone clarified for something to happen.
ma	1	 	Someone clarified so.
ma	0	 	Someone clarified someone do something.
ma	1	 	Someone clarified someone doing something.
ma	0	 	Someone clarified someone that something happen.
ma	0	 	Someone clarified someone that something happened.
ma	0	 	Someone clarified someone that something would happen.
ma	0	 	Someone clarified someone to do something.
ma	0	 	Someone clarified someone to have something.
ma	0	 	Someone clarified someone whether something happened.
ma	0	 	Someone clarified someone whether something would happen.
ma	0	 	Someone clarified someone which thing happened.
ma	1	 	Someone clarified something happened.
ma	1	 	Someone clarified something to someone.
ma	1	 	Someone clarified something.
ma	0	 	Someone clarified that something happen.
ma	1	 	Someone clarified that something happened.
ma	1	 	Someone clarified that something would happen.
ma	0	 	Someone clarified to do something.
ma	1	 	Someone clarified to have something.
ma	0	 	Someone clarified to someone that something happen.
ma	1	 	Someone clarified to someone that something happened.
ma	1	 	Someone clarified to someone that something would happen.
ma	1	 	Someone clarified to someone whether something happened.
ma	1	 	Someone clarified to someone whether something would happen.
ma	1	 	Someone clarified whether something happened.
ma	1	 	Someone clarified whether something would happen.
ma	1	 	Someone clarified whether to do something.
ma	1	 	Someone clarified which thing happened.
ma	1	 	Someone clarified which thing to do.
ma	1	 	Someone clarified.
ma	1	 	Someone clarifies about something.
ma	1	 	Someone clarifies about whether something happened.
ma	1	 	Someone clarifies doing something.
ma	1	 	Someone clarifies something happened.
ma	1	 	Someone clarifies something to someone.
ma	1	 	Someone clarifies something.
ma	1	 	Someone clarifies that something happened.
ma	1	 	Someone clarifies that something would happen.
ma	1	 	Someone clarifies to someone that something happened.
ma	1	 	Someone clarifies to someone that something would happen.
ma	1	 	Someone clarifies to someone whether something happen.
ma	1	 	Someone clarifies to someone whether something happened.
ma	1	 	Someone clarifies whether something happened.
ma	1	 	Someone clarifies whether something would happen.
ma	1	 	Someone clarifies whether to do something.
ma	1	 	Someone clarifies which thing happened.
ma	1	 	Someone clarifies which thing to do.
ma	1	 	Someone clarifies.
ma	0	 	Someone classified about something.
ma	0	 	Someone classified about whether something happened.
ma	0	 	Someone classified doing something.
ma	0	 	Someone classified for something to happen.
ma	0	 	Someone classified so.
ma	0	 	Someone classified someone do something.
ma	1	 	Someone classified someone doing something.
ma	0	 	Someone classified someone that something happen.
ma	0	 	Someone classified someone that something happened.
ma	0	 	Someone classified someone that something would happen.
ma	1	 	Someone classified someone to do something.
ma	0	 	Someone classified someone to have something.
ma	0	 	Someone classified someone whether something happened.
ma	0	 	Someone classified someone whether something would happen.
ma	0	 	Someone classified someone which thing happened.
ma	0	 	Someone classified something happened.
ma	0	 	Someone classified something to someone.
ma	1	 	Someone classified something.
ma	0	 	Someone classified that something happen.
ma	0	 	Someone classified that something happened.
ma	1	 	Someone classified that something would happen.
ma	0	 	Someone classified to do something.
ma	0	 	Someone classified to have something.
ma	0	 	Someone classified to someone that something happen.
ma	0	 	Someone classified to someone that something happened.
ma	0	 	Someone classified to someone that something would happen.
ma	0	 	Someone classified to someone whether something happened.
ma	0	 	Someone classified to someone whether something would happen.
ma	1	 	Someone classified whether something happened.
ma	0	 	Someone classified whether something would happen.
ma	0	 	Someone classified whether to do something.
ma	1	 	Someone classified which thing happened.
ma	0	 	Someone classified which thing to do.
ma	1	 	Someone classified.
ma	1	 	Someone classifies someone doing something.
ma	0	 	Someone classifies someone to do something.
ma	1	 	Someone classifies something.
ma	1	 	Someone classifies which thing happened.
ma	1	 	Someone classifies.
ma	0	 	Someone cleared about something.
ma	0	 	Someone cleared about whether something happened.
ma	1	 	Someone cleared doing something.
ma	0	 	Someone cleared for something to happen.
ma	0	 	Someone cleared so.
ma	0	 	Someone cleared someone do something.
ma	0	 	Someone cleared someone doing something.
ma	0	 	Someone cleared someone that something happen.
ma	0	 	Someone cleared someone that something happened.
ma	0	 	Someone cleared someone that something would happen.
ma	1	 	Someone cleared someone to do something.
ma	1	 	Someone cleared someone to have something.
ma	0	 	Someone cleared someone whether something happened.
ma	0	 	Someone cleared someone whether something would happen.
ma	0	 	Someone cleared someone which thing happened.
ma	0	 	Someone cleared something happened.
ma	0	 	Someone cleared something to someone.
ma	1	 	Someone cleared something.
ma	0	 	Someone cleared that something happen.
ma	0	 	Someone cleared that something happened.
ma	0	 	Someone cleared that something would happen.
ma	0	 	Someone cleared to do something.
ma	0	 	Someone cleared to have something.
ma	0	 	Someone cleared to someone that something happen.
ma	0	 	Someone cleared to someone that something happened.
ma	0	 	Someone cleared to someone that something would happen.
ma	0	 	Someone cleared to someone whether something happened.
ma	0	 	Someone cleared to someone whether something would happen.
ma	0	 	Someone cleared whether something happened.
ma	0	 	Someone cleared whether something would happen.
ma	0	 	Someone cleared whether to do something.
ma	0	 	Someone cleared which thing happened.
ma	0	 	Someone cleared which thing to do.
ma	0	 	Someone cleared.
ma	1	 	Someone clears someone to do something.
ma	1	 	Someone clears someone to have something.
ma	0	 	Someone clears something to someone.
ma	1	 	Someone clears something.
ma	0	 	Someone clouded about something.
ma	0	 	Someone clouded about whether something happened.
ma	0	 	Someone clouded doing something.
ma	0	 	Someone clouded for something to happen.
ma	0	 	Someone clouded so.
ma	0	 	Someone clouded someone do something.
ma	0	 	Someone clouded someone doing something.
ma	0	 	Someone clouded someone that something happen.
ma	0	 	Someone clouded someone that something happened.
ma	0	 	Someone clouded someone that something would happen.
ma	0	 	Someone clouded someone to do something.
ma	0	 	Someone clouded someone to have something.
ma	0	 	Someone clouded someone whether something happened.
ma	0	 	Someone clouded someone whether something would happen.
ma	0	 	Someone clouded someone which thing happened.
ma	0	 	Someone clouded something happened.
ma	0	 	Someone clouded something to someone.
ma	0	 	Someone clouded something.
ma	0	 	Someone clouded that something happen.
ma	0	 	Someone clouded that something happened.
ma	0	 	Someone clouded that something would happen.
ma	0	 	Someone clouded to do something.
ma	0	 	Someone clouded to have something.
ma	0	 	Someone clouded to someone that something happen.
ma	0	 	Someone clouded to someone that something happened.
ma	0	 	Someone clouded to someone that something would happen.
ma	0	 	Someone clouded to someone whether something happened.
ma	0	 	Someone clouded to someone whether something would happen.
ma	0	 	Someone clouded whether something happened.
ma	0	 	Someone clouded whether something would happen.
ma	0	 	Someone clouded whether to do something.
ma	0	 	Someone clouded which thing happened.
ma	0	 	Someone clouded which thing to do.
ma	0	 	Someone clouded.
ma	0	 	Someone coached about something.
ma	0	 	Someone coached about whether something happened.
ma	0	 	Someone coached doing something.
ma	0	 	Someone coached for something to happen.
ma	0	 	Someone coached so.
ma	0	 	Someone coached someone do something.
ma	1	 	Someone coached someone doing something.
ma	0	 	Someone coached someone that something happen.
ma	1	 	Someone coached someone that something happened.
ma	0	 	Someone coached someone that something would happen.
ma	1	 	Someone coached someone to do something.
ma	1	 	Someone coached someone to have something.
ma	0	 	Someone coached someone whether something happened.
ma	0	 	Someone coached someone whether something would happen.
ma	0	 	Someone coached someone which thing happened.
ma	0	 	Someone coached something happened.
ma	1	 	Someone coached something to someone.
ma	1	 	Someone coached something.
ma	0	 	Someone coached that something happen.
ma	0	 	Someone coached that something happened.
ma	1	 	Someone coached that something would happen.
ma	1	 	Someone coached to do something.
ma	0	 	Someone coached to have something.
ma	0	 	Someone coached to someone that something happen.
ma	1	 	Someone coached to someone that something happened.
ma	0	 	Someone coached to someone that something would happen.
ma	0	 	Someone coached to someone whether something happened.
ma	1	 	Someone coached to someone whether something would happen.
ma	0	 	Someone coached whether something happened.
ma	1	 	Someone coached whether something would happen.
ma	1	 	Someone coached whether to do something.
ma	0	 	Someone coached which thing happened.
ma	1	 	Someone coached which thing to do.
ma	1	 	Someone coached.
ma	1	 	Someone coaches someone doing something.
ma	1	 	Someone coaches someone that something happened.
ma	1	 	Someone coaches someone to do something.
ma	1	 	Someone coaches someone to have something.
ma	1	 	Someone coaches something to someone.
ma	1	 	Someone coaches something.
ma	1	 	Someone coaches that something would happen.
ma	1	 	Someone coaches to do something.
ma	1	 	Someone coaches whether something would happen.
ma	1	 	Someone coaches which thing to do.
ma	1	 	Someone coaches.
ma	1	 	Someone coaxed about something.
ma	0	 	Someone coaxed about whether something happened.
ma	0	 	Someone coaxed doing something.
ma	1	 	Someone coaxed for something to happen.
ma	0	 	Someone coaxed so.
ma	0	 	Someone coaxed someone do something.
ma	0	 	Someone coaxed someone doing something.
ma	0	 	Someone coaxed someone that something happen.
ma	0	 	Someone coaxed someone that something happened.
ma	0	 	Someone coaxed someone that something would happen.
ma	1	 	Someone coaxed someone to do something.
ma	1	 	Someone coaxed someone to have something.
ma	0	 	Someone coaxed someone whether something happened.
ma	0	 	Someone coaxed someone whether something would happen.
ma	0	 	Someone coaxed someone which thing happened.
ma	0	 	Someone coaxed something happened.
ma	0	 	Someone coaxed something to someone.
ma	1	 	Someone coaxed something.
ma	0	 	Someone coaxed that something happen.
ma	0	 	Someone coaxed that something happened.
ma	0	 	Someone coaxed that something would happen.
ma	0	 	Someone coaxed to do something.
ma	0	 	Someone coaxed to have something.
ma	0	 	Someone coaxed to someone that something happen.
ma	0	 	Someone coaxed to someone that something happened.
ma	0	 	Someone coaxed to someone that something would happen.
ma	0	 	Someone coaxed to someone whether something happened.
ma	0	 	Someone coaxed to someone whether something would happen.
ma	0	 	Someone coaxed whether something happened.
ma	0	 	Someone coaxed whether something would happen.
ma	0	 	Someone coaxed whether to do something.
ma	0	 	Someone coaxed which thing happened.
ma	0	 	Someone coaxed which thing to do.
ma	1	 	Someone coaxed.
ma	1	 	Someone coaxes for something to happen.
ma	1	 	Someone coaxes someone do something.
ma	1	 	Someone coaxes someone to do something.
ma	1	 	Someone coaxes someone to have something.
ma	1	 	Someone coaxes something.
ma	1	 	Someone coaxes.
ma	0	 	Someone coerced about something.
ma	0	 	Someone coerced about whether something happened.
ma	0	 	Someone coerced doing something.
ma	0	 	Someone coerced for something to happen.
ma	0	 	Someone coerced so.
ma	0	 	Someone coerced someone do something.
ma	0	 	Someone coerced someone doing something.
ma	0	 	Someone coerced someone that something happen.
ma	1	 	Someone coerced someone that something happened.
ma	0	 	Someone coerced someone that something would happen.
ma	1	 	Someone coerced someone to do something.
ma	1	 	Someone coerced someone to have something.
ma	0	 	Someone coerced someone whether something happened.
ma	0	 	Someone coerced someone whether something would happen.
ma	0	 	Someone coerced someone which thing happened.
ma	0	 	Someone coerced something happened.
ma	1	 	Someone coerced something to someone.
ma	1	 	Someone coerced something.
ma	0	 	Someone coerced that something happen.
ma	0	 	Someone coerced that something happened.
ma	0	 	Someone coerced that something would happen.
ma	1	 	Someone coerced to do something.
ma	0	 	Someone coerced to have something.
ma	0	 	Someone coerced to someone that something happen.
ma	0	 	Someone coerced to someone that something happened.
ma	0	 	Someone coerced to someone that something would happen.
ma	0	 	Someone coerced to someone whether something happened.
ma	0	 	Someone coerced to someone whether something would happen.
ma	0	 	Someone coerced whether something happened.
ma	0	 	Someone coerced whether something would happen.
ma	0	 	Someone coerced whether to do something.
ma	0	 	Someone coerced which thing happened.
ma	0	 	Someone coerced which thing to do.
ma	1	 	Someone coerced.
ma	0	 	Someone coerces someone do something.
ma	0	 	Someone coerces someone that something would happen.
ma	1	 	Someone coerces someone to do something.
ma	1	 	Someone coerces someone to have something.
ma	0	 	Someone coerces something.
ma	1	 	Someone coerces.
ma	1	 	Someone comes around about something.
ma	1	 	Someone comes around doing something.
ma	1	 	Someone comes around someone doing something.
ma	1	 	Someone comes around someone to do something.
ma	1	 	Someone comes around to do something.
ma	1	 	Someone comes around.
ma	1	 	Someone comes out about something.
ma	1	 	Someone comes out about whether something happened.
ma	1	 	Someone comes out doing something.
ma	1	 	Someone comes out that something happened.
ma	1	 	Someone comes out to do something.
ma	1	 	Someone comes out to someone that something happened.
ma	0	 	Someone comes out to someone that something would happen.
ma	1	 	Someone comes out.
ma	1	 	Someone comes to do something.
ma	0	 	Someone comes to have something.
ma	1	 	Someone comes.
ma	0	 	Someone comforted about something.
ma	0	 	Someone comforted about whether something happened.
ma	0	 	Someone comforted doing something.
ma	0	 	Someone comforted for something to happen.
ma	0	 	Someone comforted so.
ma	0	 	Someone comforted someone do something.
ma	1	 	Someone comforted someone doing something.
ma	1	 	Someone comforted someone that something happen.
ma	0	 	Someone comforted someone that something happened.
ma	1	 	Someone comforted someone that something would happen.
ma	0	 	Someone comforted someone to do something.
ma	0	 	Someone comforted someone to have something.
ma	0	 	Someone comforted someone whether something happened.
ma	0	 	Someone comforted someone whether something would happen.
ma	0	 	Someone comforted someone which thing happened.
ma	0	 	Someone comforted something happened.
ma	0	 	Someone comforted something to someone.
ma	1	 	Someone comforted something.
ma	0	 	Someone comforted that something happen.
ma	0	 	Someone comforted that something happened.
ma	0	 	Someone comforted that something would happen.
ma	0	 	Someone comforted to do something.
ma	0	 	Someone comforted to have something.
ma	0	 	Someone comforted to someone that something happen.
ma	1	 	Someone comforted to someone that something happened.
ma	0	 	Someone comforted to someone that something would happen.
ma	0	 	Someone comforted to someone whether something happened.
ma	0	 	Someone comforted to someone whether something would happen.
ma	0	 	Someone comforted whether something happened.
ma	0	 	Someone comforted whether something would happen.
ma	0	 	Someone comforted whether to do something.
ma	0	 	Someone comforted which thing happened.
ma	0	 	Someone comforted which thing to do.
ma	1	 	Someone comforted.
ma	1	 	Someone comforts someone doing something.
ma	0	 	Someone comforts someone that something happen.
ma	0	 	Someone comforts someone that something would happen.
ma	0	 	Someone comforts something.
ma	1	 	Someone comforts.
ma	0	 	Someone commanded about something.
ma	0	 	Someone commanded about whether something happened.
ma	1	 	Someone commanded doing something.
ma	1	 	Someone commanded for something to happen.
ma	1	 	Someone commanded so.
ma	1	 	Someone commanded someone do something.
ma	1	 	Someone commanded someone doing something.
ma	1	 	Someone commanded someone that something happen.
ma	0	 	Someone commanded someone that something happened.
ma	0	 	Someone commanded someone that something would happen.
ma	1	 	Someone commanded someone to do something.
ma	1	 	Someone commanded someone to have something.
ma	0	 	Someone commanded someone whether something happened.
ma	0	 	Someone commanded someone whether something would happen.
ma	0	 	Someone commanded someone which thing happened.
ma	1	 	Someone commanded something happened.
ma	1	 	Someone commanded something to someone.
ma	1	 	Someone commanded something.
ma	1	 	Someone commanded that something happen.
ma	1	 	Someone commanded that something happened.
ma	1	 	Someone commanded that something would happen.
ma	1	 	Someone commanded to do something.
ma	1	 	Someone commanded to have something.
ma	0	 	Someone commanded to someone that something happen.
ma	0	 	Someone commanded to someone that something happened.
ma	0	 	Someone commanded to someone that something would happen.
ma	0	 	Someone commanded to someone whether something happened.
ma	1	 	Someone commanded to someone whether something would happen.
ma	1	 	Someone commanded whether something happened.
ma	1	 	Someone commanded whether something would happen.
ma	1	 	Someone commanded whether to do something.
ma	0	 	Someone commanded which thing happened.
ma	1	 	Someone commanded which thing to do.
ma	1	 	Someone commanded.
ma	1	 	Someone commands for something to happen.
ma	1	 	Someone commands so.
ma	1	 	Someone commands someone do something.
ma	1	 	Someone commands someone doing something.
ma	1	 	Someone commands someone to do something.
ma	1	 	Someone commands someone to have something.
ma	1	 	Someone commands something to someone.
ma	1	 	Someone commands something.
ma	1	 	Someone commands that something happen.
ma	1	 	Someone commands that something happened.
ma	0	 	Someone commands that something would happen.
ma	1	 	Someone commands to do something.
ma	0	 	Someone commands whether something happened.
ma	0	 	Someone commands whether something would happen.
ma	1	 	Someone commands whether to do something.
ma	1	 	Someone commands which thing to do.
ma	1	 	Someone commands.
ma	0	 	Someone commenced about something.
ma	0	 	Someone commenced about whether something happened.
ma	0	 	Someone commenced doing something.
ma	0	 	Someone commenced for something to happen.
ma	0	 	Someone commenced so.
ma	0	 	Someone commenced someone do something.
ma	0	 	Someone commenced someone doing something.
ma	0	 	Someone commenced someone that something happen.
ma	0	 	Someone commenced someone that something happened.
ma	0	 	Someone commenced someone that something would happen.
ma	1	 	Someone commenced someone to do something.
ma	0	 	Someone commenced someone to have something.
ma	0	 	Someone commenced someone whether something happened.
ma	0	 	Someone commenced someone whether something would happen.
ma	0	 	Someone commenced someone which thing happened.
ma	0	 	Someone commenced something happened.
ma	0	 	Someone commenced something to someone.
ma	1	 	Someone commenced something.
ma	0	 	Someone commenced that something happen.
ma	0	 	Someone commenced that something happened.
ma	0	 	Someone commenced that something would happen.
ma	1	 	Someone commenced to do something.
ma	1	 	Someone commenced to have something.
ma	0	 	Someone commenced to someone that something happen.
ma	0	 	Someone commenced to someone that something happened.
ma	0	 	Someone commenced to someone that something would happen.
ma	0	 	Someone commenced to someone whether something happened.
ma	0	 	Someone commenced to someone whether something would happen.
ma	0	 	Someone commenced whether something happened.
ma	0	 	Someone commenced whether something would happen.
ma	0	 	Someone commenced whether to do something.
ma	0	 	Someone commenced which thing happened.
ma	0	 	Someone commenced which thing to do.
ma	1	 	Someone commenced.
ma	1	 	Someone commences doing something.
ma	1	 	Someone commences something.
ma	1	 	Someone commences to do something.
ma	0	 	Someone commences to have something.
ma	1	 	Someone commended about something.
ma	0	 	Someone commended about whether something happened.
ma	1	 	Someone commended doing something.
ma	0	 	Someone commended for something to happen.
ma	0	 	Someone commended so.
ma	0	 	Someone commended someone do something.
ma	1	 	Someone commended someone doing something.
ma	0	 	Someone commended someone that something happen.
ma	0	 	Someone commended someone that something happened.
ma	0	 	Someone commended someone that something would happen.
ma	0	 	Someone commended someone to do something.
ma	1	 	Someone commended someone to have something.
ma	0	 	Someone commended someone whether something happened.
ma	0	 	Someone commended someone whether something would happen.
ma	0	 	Someone commended someone which thing happened.
ma	0	 	Someone commended something happened.
ma	1	 	Someone commended something to someone.
ma	1	 	Someone commended something.
ma	0	 	Someone commended that something happen.
ma	0	 	Someone commended that something happened.
ma	0	 	Someone commended that something would happen.
ma	0	 	Someone commended to do something.
ma	0	 	Someone commended to have something.
ma	0	 	Someone commended to someone that something happen.
ma	1	 	Someone commended to someone that something happened.
ma	0	 	Someone commended to someone that something would happen.
ma	0	 	Someone commended to someone whether something happened.
ma	0	 	Someone commended to someone whether something would happen.
ma	0	 	Someone commended whether something happened.
ma	0	 	Someone commended whether something would happen.
ma	1	 	Someone commended whether to do something.
ma	0	 	Someone commended which thing happened.
ma	0	 	Someone commended which thing to do.
ma	1	 	Someone commended.
ma	1	 	Someone commends doing something.
ma	1	 	Someone commends someone doing something.
ma	0	 	Someone commends someone to have something.
ma	1	 	Someone commends something to someone.
ma	1	 	Someone commends something.
